id,title,imdbID,year,rtID,rtAllCriticsRating,rtAllCriticsNumReviews,rtAllCriticsNumFresh,rtAllCriticsNumRotten,rtAllCriticsScore,rtTopCriticsRating,rtTopCriticsNumReviews,rtTopCriticsNumFresh,rtTopCriticsNumRotten,rtTopCriticsScore,rtAudienceRating,rtAudienceNumRatings,rtAudienceScore,US Gross,Worldwide Gross,US DVD Sales,Production Budget,MPAA Rating,Running Time (min),Distributor,Source,Major Genre,Creative Type,Director,IMDB Rating,IMDB Votes
367,The Mask,110475,1994,1053779-mask,6.4,44,33,11,75,6.1,9,5,4,55,3.2,68419,66,119920129,343900000,,18000000.0,PG-13,,New Line,Based on Comic/Graphic Novel,Comedy,Fantasy,Chuck Russell,6.6,72981.0
370,Naked Gun 33 1/3: The Final Insult,110622,1994,naked_gun_33_13_the_final_insult,5.6,32,17,15,53,7,7,6,1,85,2.9,10482,59,51041856,51041856,,30000000.0,PG-13,,Paramount Pictures,Based on TV,Comedy,Contemporary Fiction,Peter Segal,6.1,24904.0
374,Ri¢hie Ri¢h,110989,1994,richie_rich,4.2,20,5,15,25,4.8,5,2,3,40,2.5,10242,38,38087756,38087756,,40000000.0,PG,,Warner Bros.,Original Screenplay,Comedy,Contemporary Fiction,Donald Petrie,4.7,12687.0
376,The River Wild,110997,1994,river_wild,5.8,27,15,12,55,5.8,6,3,3,50,2.9,5610,50,46815000,94215000,,45000000.0,PG-13,,Universal,Original Screenplay,Action,Contemporary Fiction,Curtis Hanson,6.2,14285.0
377,Speed,111257,1994,1052692-1052692-speed,7.6,41,37,4,90,7.1,9,7,2,77,3.3,51008,72,121248145,283200000,,30000000.0,R,,20th Century Fox,Original Screenplay,Action,Contemporary Fiction,Jan De Bont,2.6,4175.0
379,Timecop,111438,1994,timecop,5.3,38,18,20,47,5.1,9,4,5,44,2.6,6534,38,44853581,102053581,,28000000.0,R,,Universal,Based on Comic/Graphic Novel,Action,Science Fiction,Peter Hyams,5.5,16570.0
380,True Lies,111503,1994,true_lies,6.4,45,31,14,68,5.4,9,5,4,55,3.2,27905,70,146282411,365300000,,100000000.0,R,,20th Century Fox,Remake,Action,Contemporary Fiction,James Cameron,7.2,80581.0
382,Wolf,111742,1994,1053942-wolf,5.9,48,29,19,60,5.9,8,5,3,62,2.8,6634,43,65011757,131011757,,70000000.0,R,,Sony Pictures,Original Screenplay,Thriller/Suspense,Fantasy,Mike Nichols,6.0,20035.0
383,Wyatt Earp,111756,1994,1052698-wyatt_earp,5.3,26,11,15,42,0,3,0,3,0,3.2,8070,63,25052000,25052000,,63000000.0,PG-13,,Warner Bros.,Based on Real Life Events,Western,Dramatization,Lawrence Kasdan,6.4,15614.0
384,Bad Company,280486,2002,1114548-bad_company,3.9,134,14,120,10,4,31,5,26,16,2.8,6415,42,30157016,69157016,,70000000.0,PG-13,117.0,Walt Disney Pictures,Original Screenplay,Action,Contemporary Fiction,Joel Schumacher,5.3,17901.0
387,A Low Down Dirty Shame,110399,1994,low_down_dirty_shame,3.6,20,0,20,0,3.5,6,0,6,0,2.9,3460,58,29317886,29317886,,10000000.0,R,,Walt Disney Pictures,Original Screenplay,Action,Contemporary Fiction,Keenen Ivory Wayans,5.4,1847.0
393,Street Fighter,111301,1994,1058516-street_fighter,2.9,24,3,21,12,0,4,0,4,0,2.2,10305,25,33423000,99423000,,35000000.0,PG-13,,Universal,Based on Game,Action,Contemporary Fiction,,3.3,25407.0
394,In Cold Blood,61809,1967,1010448-in_cold_blood,8.3,25,22,3,88,7.8,5,4,1,80,3.8,2614,83,13000000,13000000,,3500000.0,,,,,,,Richard Brooks,8.1,10562.0
397,Cape Fear,101540,1991,1037581-cape_fear,6.9,38,29,9,76,8.3,6,6,0,100,3.4,13943,74,79091969,182291969,,35000000.0,R,,Universal,Remake,Thriller/Suspense,Contemporary Fiction,Martin Scorsese,7.3,47196.0
402,Open Season,400717,2006,open_season,5.4,98,46,52,46,5.7,24,13,11,54,3.4,91895,66,85105259,189901703,96622855.0,85000000.0,PG,87.0,Sony Pictures,Original Screenplay,Adventure,Kids Fiction,,6.0,52.0
405,Highlander III: The Sorcerer,110027,1994,highlander1994,0,0,0,0,0,0,0,0,0,0,0,0,0,13738574,13738574,,26000000.0,PG-13,,Miramax,Original Screenplay,Action,Fantasy,,3.8,7763.0
412,The Age of Innocence,106226,1993,,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,32014993,32014993,,34000000.0,,,Sony/Columbia,Based on Book/Short Story,Drama,Historical Fiction,Martin Scorsese,7.1,16000.0
417,Vicky Cristina Barcelona,497465,2008,vicky_cristina_barcelona,6.9,188,154,34,81,7.2,35,29,6,82,3.6,45494,73,23213577,77213577,8276490.0,16000000.0,PG-13,,MGM,Original Screenplay,Comedy,Contemporary Fiction,Woody Allen,7.4,51760.0
420,Beverly Hills Cop III,109254,1994,beverly_hills_cop_3,3.3,30,3,27,10,2.9,6,0,6,0,2.9,12777,50,42586861,119180938,,50000000.0,R,,Paramount Pictures,Original Screenplay,Action,Contemporary Fiction,John Landis,5.0,21199.0
434,Cliffhanger,106582,1993,1044214-cliffhanger,6.3,33,27,6,81,6.2,7,5,2,71,2.8,9768,47,84049211,255000000,,65000000.0,,,Sony Pictures,Original Screenplay,Action,Contemporary Fiction,Renny Harlin,6.2,34447.0
454,The Firm,106918,1993,1044522-firm,6.2,50,38,12,76,5,9,4,5,44,3.2,11507,61,158340892,270340892,,42000000.0,R,,Paramount Pictures,Based on Book/Short Story,Thriller/Suspense,Contemporary Fiction,Sydney Pollack,5.5,957.0
457,The Fugitive,106977,1993,1046129-fugitive,7.6,52,49,3,94,8,9,9,0,100,3.6,28862,82,183875760,368900000,,44000000.0,PG-13,,Warner Bros.,Based on TV,Thriller/Suspense,Contemporary Fiction,Andrew Davis,7.8,96914.0
459,A Perfect Getaway,971209,2009,a_perfect_getaway,5.8,124,76,48,61,5.9,29,18,11,62,3.2,102622,50,15515460,20613298,3994342.0,14000000.0,R,,Universal,Original Screenplay,Thriller/Suspense,Contemporary Fiction,David Twohy,6.5,16324.0
471,The Hudsucker Proxy,110074,1994,hudsucker_proxy,6.2,38,22,16,57,4.1,9,2,7,22,3.6,10291,80,2816518,14938149,,40000000.0,PG,,Warner Bros.,Original Screenplay,Comedy,,Joel Coen,7.4,32344.0
476,The Inkwell,110137,1994,inkwell,5,7,2,5,28,0,2,1,1,50,3.8,507,78,8864699,8864699,,8000000.0,R,,Walt Disney Pictures,Original Screenplay,Comedy,Historical Fiction,,5.7,542.0
480,Jurassic Park,107290,1993,jurassic_park,7.2,38,33,5,86,7.1,10,9,1,90,3.6,91260,81,357067947,923067947,,63000000.0,PG-13,,Universal,Based on Book/Short Story,Action,Science Fiction,Steven Spielberg,7.9,151365.0
485,Last Action Hero,107362,1993,last_action_hero,4.9,37,14,23,37,4.6,5,1,4,20,2.6,11445,43,50016394,137298489,,85000000.0,,,Sony Pictures,Original Screenplay,Action,Fantasy,John McTiernan,5.9,43171.0
493,Menace II Society,107554,1993,menace_ii_society,7.4,34,29,5,85,8,8,7,1,87,3.8,14420,88,27731527,27731527,,3500000.0,R,,New Line,Original Screenplay,Action,Contemporary Fiction,Albert Hughes,7.4,14807.0
494,Executive Decision,116253,1996,executive_decision,6,37,24,13,64,6.3,10,6,4,60,2.9,5176,51,56679192,122079192,,55000000.0,R,132.0,Warner Bros.,Original Screenplay,Thriller/Suspense,Contemporary Fiction,,6.3,18569.0
497,Much Ado About Nothing,107616,1993,1045992-much_ado_about_nothing,7.1,41,37,4,90,6.8,8,6,2,75,3.6,9764,82,22549338,22549338,,8000000.0,,,Goldwyn Entertainment,Based on Play,Drama,Historical Fiction,Kenneth Branagh,7.4,22470.0
500,Mrs. Doubtfire,107614,1993,mrs_doubtfire,5.7,42,27,15,64,0,2,1,1,50,3.4,61130,73,219195051,441286003,,25000000.0,PG-13,,20th Century Fox,Based on Book/Short Story,Comedy,Contemporary Fiction,Chris Columbus,6.6,56917.0
508,Philadelphia,107818,1993,philadelphia,6.5,43,32,11,74,6.7,5,4,1,80,3.7,20896,87,77324422,201324422,,26000000.0,,,Sony/TriStar,Original Screenplay,Drama,Contemporary Fiction,Jonathan Demme,7.6,53283.0
510,Poetic Justice,107840,1993,poetic_justice,4.6,14,5,9,35,0,3,1,2,33,3.4,5709,83,27450453,27450453,,14000000.0,,,Sony/Columbia,Original Screenplay,Drama,Contemporary Fiction,John Singleton,5.1,3689.0
515,The Remains of the Day,107943,1993,remains_of_the_day,8.4,38,37,1,97,8.3,8,7,1,87,3.8,6319,86,22954968,63954968,,15000000.0,,,Sony/Columbia,Based on Book/Short Story,Drama,Historical Fiction,James Ivory,7.9,21736.0
516,Renaissance Man,110971,1994,renaissance_man,4.4,18,3,15,16,0,3,0,3,0,2.9,2575,54,24172899,24172899,,40000000.0,PG-13,,Walt Disney Pictures,Original Screenplay,Comedy,Contemporary Fiction,Penny Marshall,5.9,7650.0
519,RoboCop 3,107978,1993,robocop_3,3.1,28,1,27,3,3,6,0,6,0,2.3,6600,21,10696210,10696210,,22000000.0,,,Orion Pictures,Original Screenplay,Action,Science Fiction,,3.4,13310.0
521,Romeo Is Bleeding,107983,1993,romeo_is_bleeding,4.5,34,8,26,23,3.6,9,0,9,0,3.3,1704,62,3275585,3275585,,10000000.0,R,,Gramercy,Original Screenplay,Drama,Contemporary Fiction,,6.3,6537.0
527,Schindler's List,108052,1993,schindlers_list,8.8,59,57,2,96,8.4,10,10,0,100,4.3,83125,96,96067179,321200000,,25000000.0,R,,Universal,Based on Real Life Events,Drama,Dramatization,Steven Spielberg,8.9,276283.0
532,Serial Mom,111127,1994,serial_mom,5.8,44,27,17,61,4,8,1,7,12,3,6394,62,7881335,7881335,,13000000.0,R,,Savoy,Original Screenplay,Comedy,Contemporary Fiction,John Waters,6.4,10999.0
534,Shadowlands,108101,1993,1048267-shadowlands,8,28,27,1,96,8.8,6,6,0,100,3.9,3260,85,25842377,25842377,,22000000.0,R,,Savoy,Based on Play,Drama,Dramatization,Sir Richard Attenborough,7.4,7689.0
541,Blade Runner,83658,1982,replikator-cloned-to-kill,0,0,0,0,0,0,0,0,0,0,0,0,0,32656328,33139618,,28000000.0,R,,Warner Bros.,Based on Book/Short Story,Thriller/Suspense,Science Fiction,Ridley Scott,8.3,185546.0
546,Super Mario Bros.,108255,1993,,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,20844907,20844907,,42000000.0,,,Walt Disney Pictures,Based on Game,Action,Fantasy,,3.8,17281.0
553,Tombstone,108358,1993,tombstone,6.4,39,30,9,76,0,3,0,3,0,3.8,31660,93,56505000,56505000,,25000000.0,R,,Walt Disney Pictures,Based on Real Life Events,Western,Dramatization,George P. Cosmatos,7.7,43688.0
555,True Romance,108399,1993,true_romance,7.5,44,40,4,90,6.2,9,7,2,77,3.9,43205,90,12281000,12281000,,12500000.0,,,Warner Bros.,Original Screenplay,Thriller/Suspense,Contemporary Fiction,Tony Scott,7.9,73829.0
562,Welcome to the Dollhouse,114906,1995,welcome_to_the_dollhouse,7.9,46,41,5,89,8.1,7,6,1,85,3.7,6911,84,4198137,4726732,,800000.0,R,,Sony Pictures Classics,Original Screenplay,Comedy,Contemporary Fiction,Todd Solondz,7.3,13469.0
586,Home Alone,99785,1990,home_alone,5,30,14,16,46,0,2,0,2,0,3.3,66201,74,285761243,476684675,,15000000.0,PG,,20th Century Fox,Original Screenplay,Comedy,Contemporary Fiction,Chris Columbus,7.0,79080.0
587,Ghost,99653,1990,1031086-ghost,6.8,42,34,8,80,0,4,4,0,100,3.5,62365,79,217631306,517600000,,22000000.0,,,Paramount Pictures,Original Screenplay,Drama,Fantasy,Jerry Zucker,6.9,51125.0
588,Aladdin,103639,1992,,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,217350219,504050219,,28000000.0,G,,Walt Disney Pictures,Original Screenplay,Comedy,Fantasy,,7.8,69090.0
589,Terminator 2: Judgment Day,103064,1991,terminator_2_judgment_day,8.4,42,41,1,97,7.4,11,10,1,90,3.7,77100,88,204859496,516816151,,100000000.0,R,,Sony Pictures,Original Screenplay,Action,Science Fiction,James Cameron,8.5,237477.0
590,Dances with Wolves,99348,1990,dances_with_wolves,7,46,35,11,76,6.9,10,7,3,70,3.6,28000,84,184208842,424200000,,19000000.0,,,Orion Pictures,Based on Book/Short Story,Western,Historical Fiction,Kevin Costner,8.0,71399.0
592,Batman,60153,1966,batman_the_movie,6.2,22,18,4,81,0,1,1,0,100,3,13951,51,251188924,411348924,,35000000.0,PG-13,,Warner Bros.,Based on Comic/Graphic Novel,Action,Super Hero,Tim Burton,7.6,111464.0
593,The Silence of the Lambs,102926,1991,silence_of_the_lambs,8.5,52,50,2,96,7.8,11,10,1,90,4,98921,93,130726716,275726716,,20000000.0,,,Orion Pictures,Based on Book/Short Story,Thriller/Suspense,Contemporary Fiction,Jonathan Demme,8.7,244856.0
594,Snow White and the Seven Dwarfs,29583,1937,the-house-of-magical-sounds,0,0,0,0,0,0,0,0,0,0,0,0,0,184925485,184925485,,1488000.0,,,Walt Disney Pictures,Traditional/Legend/Fairytale,Musical,Fantasy,,7.8,38141.0
595,Beauty and the Beast,101414,1991,1038728-beauty_and_the_beast,8,57,52,5,91,7.8,18,17,1,94,3.7,81050,85,171340294,403476931,,20000000.0,G,,Walt Disney Pictures,Based on Book/Short Story,Musical,Fantasy,Gary Trousdale,3.4,354.0
596,Pinocchio,32910,1940,1016342-pinocchio,9,37,37,0,100,8.5,5,5,0,100,3.3,19102,66,3681811,31681811,,45000000.0,G,,Miramax,Based on Book/Short Story,Adventure,Fantasy,Roberto Benigni,3.5,3215.0
597,Pretty Woman,100405,1990,pretty_woman,5.7,55,34,21,61,5.9,9,6,3,66,3.5,200724,68,178406268,463400000,,14000000.0,,,Walt Disney Pictures,Original Screenplay,Romantic Comedy,Contemporary Fiction,Garry Marshall,6.7,60742.0
599,The Wild Bunch,65214,1969,1059489-wild_bunch,8.8,38,37,1,97,8.2,7,6,1,85,4,8004,90,509424,509424,,6000000.0,,,Warner Bros.,Original Screenplay,Western,Historical Fiction,Sam Peckinpah,8.2,31196.0
608,Fargo,116282,1996,fargo,8.4,66,62,4,93,7.6,21,18,3,85,3.9,48610,91,24567751,51204567,,7000000.0,R,87.0,Gramercy,Based on Real Life Events,Thriller/Suspense,Contemporary Fiction,Joel Coen,8.3,165159.0
610,Heavy Metal,82509,1981,1068461-heavy_metal,5.7,25,15,10,60,5.4,5,3,2,60,3.3,6386,69,19571091,19571091,,9300000.0,,,Sony/Columbia,Based on Comic/Graphic Novel,Adventure,Science Fiction,,6.0,45.0
612,The Pallbearer,117283,1996,pallbearer,5,18,7,11,38,0,4,2,2,50,2.3,1285,14,5656388,5656388,,8000000.0,PG-13,,Miramax,Original Screenplay,Romantic Comedy,Contemporary Fiction,Matt Reeves,4.7,4166.0
637,Sgt. Bilko,117608,1996,sgt_bilko,4.4,36,12,24,33,5.4,10,6,4,60,2.6,3074,46,30356589,37956589,,39000000.0,PG,93.0,Universal,Based on TV,Comedy,Contemporary Fiction,,5.2,9693.0
639,Girl 6,116414,1996,girl_6,4.6,32,11,21,34,4,11,1,10,9,0,0,0,4880941,4880941,,12000000.0,R,,Fox Searchlight,Original Screenplay,Comedy,Contemporary Fiction,Spike Lee,4.9,3348.0
647,Courage Under Fire,115956,1996,courage_under_fire,7.3,52,44,8,84,7.8,15,14,1,93,3.2,6918,61,59003384,100833145,,46000000.0,R,115.0,20th Century Fox,Original Screenplay,Drama,Historical Fiction,Edward Zwick,6.6,19682.0
648,Mission: Impossible III,317919,2006,mission_impossible_3,6.6,217,152,65,70,6.2,42,26,16,61,3.3,86328,69,133501348,397501348,49824367.0,150000000.0,PG-13,,Paramount Pictures,Based on TV,Action,Contemporary Fiction,J.J. Abrams,6.9,74174.0
653,DragonHeart,116136,1996,dragonheart,5.7,30,15,15,50,6.4,5,3,2,60,3.2,19438,63,51364680,104364680,,57000000.0,PG-13,108.0,Universal,Original Screenplay,Adventure,Fantasy,Rob Cohen,6.2,26309.0
660,August Rush,426931,2007,august_rush,4.8,120,44,76,36,4.4,27,7,20,25,4,105941,84,31664162,65627510,22082092.0,25000000.0,PG,113.0,Warner Bros.,Based on Real Life Events,Drama,Fantasy,,7.5,28650.0
664,Faithful,116269,1996,faithful,3.8,14,1,13,7,5,5,1,4,20,3.1,397,47,2104439,2104439,,13000000.0,R,,New Line,Based on Play,Black Comedy,Contemporary Fiction,Paul Mazursky,5.7,989.0
673,Space Jam,117705,1996,space_jam,5.1,44,16,28,36,5.4,14,6,8,42,2.9,27911,52,90463534,250200000,,80000000.0,PG,87.0,Warner Bros.,Original Screenplay,Comedy,Kids Fiction,Joe Pytka,5.6,29293.0
674,Barbarella,62711,1968,barbarella,6,35,26,9,74,4.8,5,2,3,40,3,5461,55,0,0,,9000000.0,,,Paramount Pictures,Based on Comic/Graphic Novel,Adventure,Science Fiction,,5.7,10794.0
691,Mrs. Winterbourne,117104,1996,mrs_winterbourne,3.8,29,2,27,6,3.3,10,0,10,0,3.1,2892,60,10039566,10039566,,25000000.0,PG-13,,Sony Pictures,Based on Book/Short Story,Romantic Comedy,Contemporary Fiction,Richard Benjamin,5.8,2987.0
702,Face/Off,119094,1997,faceoff,7.9,60,56,4,93,8.4,15,15,0,100,3.5,62348,81,112276146,241200000,,80000000.0,R,138.0,Paramount Pictures,Original Screenplay,Action,Contemporary Fiction,John Woo,7.3,102001.0
704,Galaxy Quest,177789,1999,galaxy_quest,7.2,111,99,12,89,6.9,27,22,5,81,3,19804,67,71423726,90523726,,45000000.0,PG,104.0,Dreamworks SKG,Original Screenplay,Comedy,Science Fiction,,7.2,52507.0
715,Le hussard sur le toit,113362,1995,horseman_on_the_roof,6.6,20,13,7,65,6.4,5,3,2,60,3.7,1134,77,1320043,1320043,,35000000.0,R,,Miramax,Based on Book/Short Story,Drama,Historical Fiction,,6.9,3083.0
718,Les visiteurs,108500,1993,1073317-visitors,5.4,11,4,7,36,0,3,0,3,0,3.7,3693,74,659000,98754000,,7000000.0,R,,Miramax,Original Screenplay,Comedy,Fantasy,,6.7,7393.0
719,Multiplicity,117108,1996,multiplicity,5.4,43,19,24,44,5.2,14,4,10,28,2.7,4648,43,20133326,20133326,,45000000.0,PG-13,117.0,Sony Pictures,Based on Book/Short Story,Comedy,Science Fiction,Harold Ramis,5.7,11935.0
724,The Craft,115963,1996,craft,5.4,29,13,16,44,5.5,6,2,4,33,3.1,23740,67,24769466,55669466,,15000000.0,R,100.0,Sony Pictures,Original Screenplay,Thriller/Suspense,Fantasy,Andrew Fleming,5.9,21130.0
726,Save the Last Dance,206275,2001,save_the_last_dance_for_me,0,0,0,0,0,0,0,0,0,0,0,0,0,91038276,131638276,,13000000.0,PG-13,113.0,Paramount Pictures,Original Screenplay,Drama,Contemporary Fiction,,5.9,20355.0
733,The Rock,117500,1996,1072011-rock,6.5,47,31,16,65,6,15,9,6,60,3.6,45013,85,134069511,336069511,,75000000.0,R,136.0,Walt Disney Pictures,Original Screenplay,Action,Contemporary Fiction,Michael Bay,7.2,108324.0
736,Twister,117998,1996,1071167-twister,6,49,28,21,57,6.7,10,7,3,70,3.2,45771,62,241888385,495900000,,88000000.0,PG-13,117.0,Warner Bros.,Based on Book/Short Story,Action,Contemporary Fiction,Jan De Bont,6.0,61665.0
742,Thinner,117894,1996,thinner,3.8,17,3,14,17,0,3,0,3,0,2.7,3249,40,15171475,15171475,,14000000.0,R,93.0,Paramount Pictures,Based on Book/Short Story,Horror,Fantasy,,5.3,7888.0
743,Spy Hard,117723,1996,spy_hard,3.2,30,2,28,6,2.6,8,0,8,0,2.5,4450,37,26936265,26936265,,18000000.0,PG-13,81.0,Walt Disney Pictures,Original Screenplay,Comedy,Contemporary Fiction,,4.7,12682.0
762,Striptease,117765,1996,striptease,3.4,34,4,30,11,4.4,6,0,6,0,2.4,5832,28,32773011,32773011,,50000000.0,R,115.0,Sony Pictures,Based on Book/Short Story,Comedy,Contemporary Fiction,Andrew Bergman,3.9,18012.0
765,Jack,116669,1996,1072875-jack,4,29,5,24,17,4.8,5,1,4,20,3,11920,57,58617334,58617334,,45000000.0,PG-13,113.0,Walt Disney Pictures,Original Screenplay,Drama,Contemporary Fiction,Francis Ford Coppola,5.3,17267.0
778,Trainspotting,117951,1996,trainspotting,8.2,55,49,6,89,7.7,14,12,2,85,4,88351,92,16501785,24000785,,3100000.0,R,94.0,Miramax,Based on Book/Short Story,Drama,Contemporary Fiction,Danny Boyle,8.2,150483.0
780,Independence Day,116629,1996,1071806-independence_day,6.2,54,33,21,61,6.5,17,11,6,64,3.5,94416,75,306169255,817400878,,75000000.0,PG-13,145.0,20th Century Fox,Original Screenplay,Adventure,Science Fiction,Roland Emmerich,6.5,149493.0
782,The Fan,116277,1996,1072972-fan,4.8,25,10,15,40,5.3,5,2,3,40,2.8,5593,37,18582965,18582965,,55000000.0,R,117.0,Sony Pictures,Based on Book/Short Story,Thriller/Suspense,Contemporary Fiction,Tony Scott,5.6,20640.0
783,The Hunchback of Notre Dame,31455,1939,1010215-hunchback_of_notre_dame,8.3,9,9,0,100,0,0,0,0,0,0,0,0,100138851,325500000,,100000000.0,G,86.0,Walt Disney Pictures,Based on Book/Short Story,Adventure,Historical Fiction,Gary Trousdale,6.5,19479.0
784,The Cable Guy,115798,1996,cable_guy,5.4,54,28,26,51,4,14,2,12,14,2.8,27061,50,60240295,102825796,,47000000.0,PG-13,95.0,Sony Pictures,Original Screenplay,Comedy,Contemporary Fiction,Ben Stiller,5.8,51109.0
785,Kingpin,116778,1996,1072385-kingpin,5.8,35,18,17,51,5.7,5,3,2,60,3.1,13950,63,25023424,32223424,,25000000.0,R,113.0,MGM,Original Screenplay,Comedy,Contemporary Fiction,Bobby Farrelly,6.7,28404.0
786,Eraser,116213,1996,eraser,4.9,44,15,29,34,5.2,11,4,7,36,2.8,10891,43,101295562,234400000,,100000000.0,R,115.0,Warner Bros.,Original Screenplay,Action,Contemporary Fiction,Chuck Russell,5.9,37287.0
788,The Nutty Professor,117218,1996,1071708-nutty_professor,6,51,34,17,66,6.7,15,13,2,86,2.9,25286,50,128814019,273814019,,55000000.0,PG-13,95.0,Universal,Remake,Comedy,Kids Fiction,Tom Shadyac,5.6,32234.0
798,Daylight,116040,1996,daylight,4.7,27,6,21,22,4.9,6,0,6,0,2.8,7912,41,32908290,158908290,,80000000.0,PG-13,115.0,Universal,Original Screenplay,Action,Contemporary Fiction,Rob Cohen,5.4,20052.0
801,Harriet the Spy,116493,1996,1072990-harriet_the_spy,5.1,29,13,16,44,4.8,13,4,9,30,2.6,3584,46,26570048,26570048,,13000000.0,PG,101.0,Paramount Pictures,Based on Book/Short Story,Adventure,Kids Fiction,,5.8,2963.0
802,Phenomenon,117333,1996,phenomenon,5.9,32,16,16,50,5.5,6,1,5,16,3,9166,62,104636382,142836382,,32000000.0,PG,124.0,Walt Disney Pictures,Original Screenplay,Drama,Contemporary Fiction,Jon Turteltaub,6.3,26823.0
803,Walking and Talking,118113,1996,walking_and_talking,7.1,21,18,3,85,0,4,3,1,75,3.6,674,67,1287480,1615787,,1000000.0,R,,Miramax,Original Screenplay,Romantic Comedy,Contemporary Fiction,,6.5,1756.0
804,She's the One,117628,1996,shes_the_one,5.8,48,29,19,60,5.9,12,7,5,58,2.9,3031,39,9482579,13795053,,3500000.0,R,,Fox Searchlight,Original Screenplay,Romantic Comedy,Contemporary Fiction,Edward Burns,6.0,8159.0
805,A Time to Kill,117913,1996,1072381-time_to_kill,6.1,50,34,16,68,6.6,12,8,4,66,3.6,17074,83,108766007,152266007,,40000000.0,R,150.0,Warner Bros.,Based on Book/Short Story,Drama,Contemporary Fiction,Joel Schumacher,7.1,38577.0
808,"Mystery, Alaska",134618,1999,mystery_alaska,4.9,78,29,49,37,5.1,26,11,15,42,3.2,4196,66,8891623,8891623,,28000000.0,R,,Walt Disney Pictures,Original Screenplay,Comedy,Contemporary Fiction,Jay Roach,5.5,1338.0
809,Fled,116320,1996,fled,4.3,29,4,25,13,4.5,11,2,9,18,2.6,1281,26,17192205,19892205,,30000000.0,R,98.0,MGM,Original Screenplay,Action,Contemporary Fiction,,4.9,4215.0
828,The Adventures of Pinocchio,115472,1996,1071706-adventures_of_pinocchio,4.8,15,4,11,26,5.4,5,1,4,20,2.6,1746,33,15382170,36682170,,25000000.0,G,94.0,New Line,Based on Book/Short Story,Adventure,Fantasy,Steve Barron,5.3,1734.0
830,The First Wives Club,116313,1996,first_wives_club,5.4,32,13,19,40,5.7,7,2,5,28,3.2,9522,67,105489203,181489203,,30000000.0,PG,90.0,Paramount Pictures,Based on Book/Short Story,Comedy,Contemporary Fiction,Hugh Wilson,5.6,14682.0
831,Stonewall,114550,1995,stonewall,6.5,8,5,3,62,0,3,1,2,33,3.4,282,57,304602,304602,,2000000.0,R,99.0,Strand,Based on Real Life Events,Drama,Dramatization,,7.0,741.0
832,Ransom,117438,1996,1074298-ransom,6.4,30,21,9,70,5.7,7,4,3,57,3.1,10364,61,136492681,308700000,,70000000.0,R,121.0,Walt Disney Pictures,Original Screenplay,Action,Contemporary Fiction,Ron Howard,6.6,38524.0
833,High School Musical 3: Senior Year,962726,2008,1194524-high_school_musical_3_senior_year,5.9,127,83,44,65,6,27,18,9,66,3.6,80210,76,90556401,251056401,59373004.0,11000000.0,G,,Walt Disney Pictures,Based on TV,Musical,Contemporary Fiction,,3.7,18587.0
836,Chain Reaction,115857,1996,1072457-chain_reaction,4.1,31,4,27,12,5.1,9,2,7,22,2.7,6845,33,21226204,60209334,,55000000.0,PG-13,106.0,20th Century Fox,Original Screenplay,Action,Contemporary Fiction,Andrew Davis,5.2,15817.0
